code,name,signal_date,ret5,ret20,ret60,ret120,vol20,vol60,dd120,tsmom,rsi,adv20,amount_trend,last_close,momentum_score,risk_score,liquidity_flow_score,quality_score,growth_score,valuation_score,score,rank
300316,晶盛机电,2026-07-02,-0.0474504249291785,0.11134063210080569,0.3020329138431752,0.4206495907050436,0.9945861784900127,0.7862054880955195,-0.3526188557614824,1,59.068707261478345,2302457045.35,0.12899556912099408,53.8,0.7898148148148147,0.12592592592592594,0.725462962962963,0.5,0.5,0.5,0.538888888888889,33
000301,东方盛虹,2026-07-02,0.05025996533795496,0.02020202020202011,0.09782608695652173,0.10282074613284786,0.5148772600115182,0.3893011369255856,-0.299039780521262,0,55.301455301455306,268716261.8,-0.12123199713671462,12.12,0.7472222222222222,0.5685185185185184,0.1611111111111111,0.5,0.5,0.5,0.5381944444444444,34
600918,中泰证券,2026-07-02,-0.014492753623188248,0.0018416206261511192,-0.09333333333333327,-0.1794871794871794,0.41291589558666525,0.27049945095916994,-0.24667651403249616,0,56.756756756756765,296966899.3,0.5123888517853921,5.44,0.4907407407407408,0.7638888888888888,0.5046296296296295,0.5,0.5,0.5,0.5377314814814815,35
300628,亿联网络,2026-07-02,0.02014814814814825,-0.12347250509164975,0.08440944881889756,-0.026851328434143618,0.566087153476362,0.4352423705069241,-0.17645569620253174,0,49.67919340054995,459366635.1,0.1390403588623359,34.43,0.5717592592592593,0.6402777777777777,0.45972222222222225,0.5,0.5,0.5,0.5349537037037037,36
301236,软通动力,2026-07-02,0.11589136864748606,-0.04685346807533297,0.12496611547844938,-0.13900414937759342,0.6515386781506164,0.7086268995731978,-0.39248895434462483,1,51.37976346911958,1978450504.85,0.47465339352405955,41.5,0.687037037037037,0.18657407407407406,0.7773148148148148,0.5,0.5,0.5,0.5274768518518519,37
600600,青岛啤酒,2026-07-02,0.008193597560975707,-0.1155132062855233,-0.1731520550085952,-0.13771186440677974,0.27275061890431307,0.18779713835527054,-0.19378027816846377,0,19.077901430842587,418389785.0,0.12223101759572597,52.91,0.39027777777777783,0.899537037037037,0.43703703703703706,0.5,0.5,0.5,0.5262037037037037,38
600233,圆通速递,2026-07-02,0.1530546623794211,0.0394202898550724,-0.11587771203155828,0.1143567433188315,0.48700296817567895,0.392640777025407,-0.3124716553287988,0,58.7188612099644,428036493.55,-0.08265491714108064,17.93,0.6699074074074075,0.549074074074074,0.26296296296296295,0.5,0.5,0.5,0.5261342592592593,39
601728,中国电信,2026-07-02,0.011194029850746245,-0.1011608623548923,-0.03214285714285714,-0.12439418416801296,0.29389038877108736,0.3337670139724467,-0.26068376068376087,0,17.96874999999997,995140698.05,-0.11024492672980046,5.42,0.5097222222222222,0.7453703703703702,0.35370370370370374,0.5,0.5,0.5,0.5246064814814815,40
600027,华电国际,2026-07-02,0.011086474501108556,-0.15867158671586723,0.0066225165562912025,-0.0769230769230771,0.28259946749426623,0.33021067762067613,-0.22473867595818794,0,30.434782608695613,605194978.15,-0.18255898519748226,4.56,0.513888888888889,0.7995370370370369,0.2328703703703704,0.5,0.5,0.5,0.5216898148148148,41
000977,浪潮信息,2026-07-02,-0.06970978562053365,-0.006695733416381189,0.1266336983398093,-0.05608168097070143,0.6818036888986635,0.5835250882796951,-0.2521334367726918,0,58.82527439928804,4545512645.5,-0.16543616355285873,63.79,0.5907407407407408,0.4194444444444444,0.562962962962963,0.5,0.5,0.5,0.5168981481481482,42
600221,海航控股,2026-07-02,-0.04195804195804187,-0.08053691275167774,-0.04861111111111105,-0.24309392265193364,0.2662614086078044,0.2933489043882774,-0.25414364640883935,0,31.034482758620683,616223376.2,0.04976087010841379,1.37,0.399537037037037,0.797222222222222,0.45231481481481484,0.5,0.5,0.5,0.514699074074074,43
002202,金风科技,2026-07-02,0.07351598173516005,-0.004235493434985083,-0.02082465639316955,0.0854108956602031,0.6558484317528582,0.5265490943854211,-0.39851978366068963,0,60.77898550724639,3519094377.6,-0.19588710365863293,23.51,0.6796296296296297,0.27499999999999997,0.5291666666666667,0.5,0.5,0.5,0.5140740740740741,44
000999,华润三九,2026-07-02,0.0496267018006149,-0.01443298969072171,-0.15007112375533438,-0.14183123877917425,0.3410209767355865,0.25425287205347896,-0.2467709041468393,0,44.11764705882352,246362211.8,-0.1277507236057286,23.9,0.5106481481481482,0.8129629629629628,0.1425925925925926,0.5,0.5,0.5,0.5138657407407408,45
