code,name,signal_date,ret5,ret20,ret60,ret120,vol20,vol60,dd120,tsmom,rsi,adv20,amount_trend,last_close,momentum_score,risk_score,liquidity_flow_score,quality_score,growth_score,valuation_score,score,rank
600918,中泰证券,2026-07-01,0.03578154425612068,-0.001814882032667886,-0.10130718954248363,-0.17417417417417425,0.41442462581002726,0.27237417736325237,-0.24667651403249574,0,58.33333333333334,289795294.45,0.5003146531379175,5.5,0.5273148148148148,0.7518518518518518,0.4962962962962963,0.5,0.5,0.5,0.5442361111111111,33
300442,润泽科技,2026-07-01,0.05210280373831777,0.12252274710208155,0.06529453513129879,0.7968874700718278,0.715928064785559,0.6596230343689894,-0.2888093626076023,0,64.23010380622839,3379975265.45,-0.3038635857886398,90.06,0.773148148148148,0.29768518518518516,0.49490740740740746,0.5,0.5,0.5,0.5374305555555555,34
002709,天赐材料,2026-07-01,-0.03319133830315946,0.04528881212819025,0.19714285714285706,0.19872359154929575,0.6710767943922599,0.6458600913291908,-0.26718750000000074,0,63.659328762179705,5446425229.6,-0.11603293242361579,54.47,0.6884259259259259,0.35138888888888886,0.6217592592592593,0.5,0.5,0.5,0.5369907407407407,35
601100,恒立液压,2026-07-01,-0.03846503591888706,-0.05046695402298851,0.036666666666666625,-0.026424822760335198,0.38286478146208336,0.4337288469744883,-0.25715209309843184,0,28.086619263089844,1219707514.2,-0.004833911601877849,105.74,0.5421296296296296,0.6513888888888889,0.5226851851851853,0.5,0.5,0.5,0.5355092592592593,36
600905,三峡能源,2026-07-01,-0.04081632653061229,-0.12962962962962976,-0.1004784688995215,-0.08958837772397099,0.2161330649087792,0.20893998334076333,-0.18640350877193038,0,23.880597014925257,790794644.05,0.06926231086360768,3.76,0.3824074074074075,0.9263888888888889,0.48842592592592593,0.5,0.5,0.5,0.5334027777777778,37
603260,合盛硅业,2026-07-01,-0.02821252059308077,0.3035911602209944,0.15125640400097584,-0.14137554585152845,0.7706428805403066,0.583945638215433,-0.37324684431977584,1,63.18247126436781,1262670829.75,0.8041344254569951,47.19,0.6995370370370371,0.2069444444444444,0.7361111111111112,0.5,0.5,0.5,0.529537037037037,38
301236,软通动力,2026-07-01,0.09062336301728657,-0.016765053128689478,0.0900523560209423,-0.1066294786526496,0.6599371414727758,0.7126186808211626,-0.39248895434462444,1,43.78499440089586,2035548173.5,0.5517002665825432,41.64,0.6921296296296297,0.17268518518518516,0.7949074074074074,0.5,0.5,0.5,0.528425925925926,39
600118,中国卫星,2026-07-01,0.19289693593314783,0.12107329842931946,0.07142857142857162,0.07062500000000016,0.6128920118775921,0.6544570378933664,-0.41820276497695913,0,65.64082586677057,4275255855.3,-0.1436724535788665,85.65,0.7601851851851852,0.20740740740740737,0.5694444444444445,0.5,0.5,0.5,0.5281018518518519,40
002202,金风科技,2026-07-01,0.11081081081081079,0.06110154905335641,-0.02989771833202204,0.25241239207719657,0.6333072444495003,0.5302027976817735,-0.398519783660689,0,67.03296703296704,3405283020.9,-0.22355691447622428,24.66,0.7199074074074073,0.27731481481481485,0.5083333333333334,0.5,0.5,0.5,0.5224074074074074,41
600600,青岛啤酒,2026-07-01,0.013412531136232975,-0.13309293558433044,-0.1644549763033175,-0.1454192922927775,0.2757208201900994,0.1898550757228502,-0.19378027816846408,0,18.449612403100787,427289773.8,0.1337223828508609,52.89,0.3685185185185185,0.8902777777777777,0.4462962962962963,0.5,0.5,0.5,0.5203009259259259,42
